date,metric_name,value
2025-06-16,customer_satisfaction,3.45
2025-06-16,marketing_spend,1393.0
2025-06-16,discount_percentage,9.68
2025-06-16,order_processing_time,4.0
2025-06-17,revenue,140513.0
2025-06-17,profit,13497.0
2025-06-17,units_sold,537.0
2025-06-17,customer_satisfaction,3.71
2025-06-17,marketing_spend,1890.0
2025-06-17,discount_percentage,7.74
2025-06-17,order_processing_time,6.0
2025-06-18,revenue,114211.0
2025-06-18,profit,5658.0
2025-06-18,units_sold,513.0
2025-06-18,customer_satisfaction,2.27
2025-06-18,marketing_spend,4739.0
2025-06-18,discount_percentage,13.92
2025-06-18,order_processing_time,3.0
2025-06-19,revenue,196321.0
2025-06-19,profit,12381.0
2025-06-19,units_sold,31.0
2025-06-19,customer_satisfaction,4.39
2025-06-19,marketing_spend,19147.0
2025-06-19,discount_percentage,4.0
2025-06-19,order_processing_time,7.0
2025-06-20,revenue,189967.0
2025-06-20,profit,41312.0
2025-06-20,units_sold,222.0
2025-06-20,customer_satisfaction,4.79
2025-06-20,marketing_spend,3932.0
2025-06-20,discount_percentage,27.83
2025-06-20,order_processing_time,6.0
2025-06-21,revenue,146728.0
2025-06-21,profit,41486.0
2025-06-21,units_sold,319.0
2025-06-21,customer_satisfaction,4.54
2025-06-21,marketing_spend,2871.0
2025-06-21,discount_percentage,26.03
2025-06-21,order_processing_time,9.0
2025-06-22,revenue,134865.0
2025-06-22,profit,47619.0
2025-06-22,units_sold,670.0
2025-06-22,customer_satisfaction,3.96
2025-06-22,marketing_spend,2015.0
2025-06-22,discount_percentage,21.23
2025-06-22,order_processing_time,5.0
2025-06-23,revenue,84520.0
2025-06-23,profit,18154.0
2025-06-23,units_sold,977.0
2025-06-23,customer_satisfaction,2.11
2025-06-23,marketing_spend,16406.0
2025-06-23,discount_percentage,3.19
2025-06-23,order_processing_time,4.0
2025-06-24,revenue,74309.0
2025-06-24,profit,20539.0
2025-06-24,units_sold,762.0
2025-06-24,customer_satisfaction,2.13
2025-06-24,marketing_spend,6826.0
2025-06-24,discount_percentage,23.28
2025-06-24,order_processing_time,3.0
2025-06-25,revenue,39984.0
2025-06-25,profit,12777.0
2025-06-25,units_sold,281.0
2025-06-25,customer_satisfaction,4.85
2025-06-25,marketing_spend,15105.0
2025-06-25,discount_percentage,24.24
2025-06-25,order_processing_time,1.0
2025-06-26,revenue,128947.0
2025-06-26,profit,35396.0
2025-06-26,units_sold,580.0
2025-06-26,customer_satisfaction,1.04
2025-06-26,marketing_spend,6086.0
2025-06-26,discount_percentage,23.03
2025-06-26,order_processing_time,3.0
2025-06-27,revenue,15901.0
2025-06-27,profit,31373.0
2025-06-27,units_sold,808.0
2025-06-27,customer_satisfaction,3.86
2025-06-27,marketing_spend,3417.0
2025-06-27,discount_percentage,3.42
2025-06-27,order_processing_time,3.0
2025-06-28,revenue,172624.0
2025-06-28,profit,34154.0
2025-06-28,units_sold,947.0
2025-06-28,customer_satisfaction,3.82
2025-06-28,marketing_spend,16401.0
2025-06-28,discount_percentage,19.32
2025-06-28,order_processing_time,7.0
2025-06-29,revenue,41055.0
2025-06-29,profit,7031.0
2025-06-29,units_sold,211.0
2025-06-29,customer_satisfaction,3.49
2025-06-29,marketing_spend,18051.0
2025-06-29,discount_percentage,25.03
2025-06-29,order_processing_time,7.0
2025-06-30,revenue,178757.0
2025-06-30,profit,28997.0
2025-06-30,units_sold,41.0
2025-06-30,customer_satisfaction,4.96
2025-06-30,marketing_spend,4293.0
2025-06-30,discount_percentage,17.32
2025-06-30,order_processing_time,1.0
2025-07-01,revenue,155788.0
2025-07-01,profit,7439.0
2025-07-01,units_sold,452.0
2025-07-01,customer_satisfaction,2.25
2025-07-01,marketing_spend,10447.0
2025-07-01,discount_percentage,19.39
2025-07-01,order_processing_time,3.0
2025-07-02,revenue,124099.0
2025-07-02,profit,23785.0
2025-07-02,units_sold,171.0
2025-07-02,customer_satisfaction,2.36
2025-07-02,marketing_spend,16359.0
2025-07-02,discount_percentage,13.75
2025-07-02,order_processing_time,8.0
2025-07-03,revenue,21138.0
2025-07-03,profit,14392.0
2025-07-03,units_sold,776.0
2025-07-03,customer_satisfaction,1.32
2025-07-03,marketing_spend,2077.0
2025-07-03,discount_percentage,15.86
2025-07-03,order_processing_time,9.0
2025-07-04,revenue,176370.0
2025-07-04,profit,29669.0
2025-07-04,units_sold,263.0
2025-07-04,customer_satisfaction,2.77
2025-07-04,marketing_spend,9988.0
2025-07-04,discount_percentage,1.03
2025-07-04,order_processing_time,7.0
2025-07-05,revenue,192184.0
2025-07-05,profit,29939.0
2025-07-05,units_sold,530.0
2025-07-05,customer_satisfaction,2.04
2025-07-05,marketing_spend,19104.0
2025-07-05,discount_percentage,19.17
2025-07-05,order_processing_time,7.0
2025-07-06,revenue,33429.0
2025-07-06,profit,3282.0
2025-07-06,units_sold,986.0
2025-07-06,customer_satisfaction,2.37
2025-07-06,marketing_spend,9664.0
2025-07-06,discount_percentage,2.44
2025-07-06,order_processing_time,8.0
2025-07-07,revenue,60200.0
2025-07-07,profit,35624.0
2025-07-07,units_sold,660.0
2025-07-07,customer_satisfaction,4.34
2025-07-07,marketing_spend,1530.0
2025-07-07,discount_percentage,13.05
2025-07-07,order_processing_time,6.0
2025-07-08,revenue,189316.0
2025-07-08,profit,49438.0
2025-07-08,units_sold,489.0
2025-07-08,customer_satisfaction,4.74
2025-07-08,marketing_spend,16381.0
2025-07-08,discount_percentage,8.78
2025-07-08,order_processing_time,3.0
2025-07-09,revenue,111268.0
2025-07-09,profit,25364.0
2025-07-09,units_sold,19.0
2025-07-09,customer_satisfaction,1.74
2025-07-09,marketing_spend,11285.0
2025-07-09,discount_percentage,16.36
2025-07-09,order_processing_time,1.0
2025-07-10,revenue,27347.0
2025-07-10,profit,2998.0
2025-07-10,units_sold,735.0
2025-07-10,customer_satisfaction,2.49
2025-07-10,marketing_spend,7191.0
2025-07-10,discount_percentage,4.0
2025-07-10,order_processing_time,7.0
2025-07-11,revenue,157992.0
2025-07-11,profit,32705.0
2025-07-11,units_sold,514.0
2025-07-11,customer_satisfaction,4.71
2025-07-11,marketing_spend,17797.0
2025-07-11,discount_percentage,20.75
2025-07-11,order_processing_time,1.0
2025-07-12,revenue,41822.0
2025-07-12,profit,39244.0
2025-07-12,units_sold,794.0
2025-07-12,customer_satisfaction,1.25
2025-07-12,marketing_spend,6858.0
2025-07-12,discount_percentage,23.85
2025-07-12,order_processing_time,1.0
2025-07-13,revenue,187731.0
2025-07-13,profit,10428.0
2025-07-13,units_sold,845.0
2025-07-13,customer_satisfaction,1.37
2025-07-13,marketing_spend,19065.0
2025-07-13,discount_percentage,4.9
2025-07-13,order_processing_time,9.0
2025-07-14,revenue,50108.0
2025-07-14,profit,38437.0
2025-07-14,units_sold,569.0
2025-07-14,customer_satisfaction,1.65
2025-07-14,marketing_spend,1962.0
2025-07-14,discount_percentage,3.13
2025-07-14,order_processing_time,7.0
2025-07-15,revenue,138955.0
2025-07-15,profit,13336.0
2025-07-15,units_sold,445.0
2025-07-15,customer_satisfaction,3.38
2025-07-15,marketing_spend,16011.0
2025-07-15,discount_percentage,4.37
2025-07-15,order_processing_time,4.0
2025-07-16,revenue,17967.0
2025-07-16,profit,10342.0
2025-07-16,units_sold,120.0
2025-07-16,customer_satisfaction,1.6
2025-07-16,marketing_spend,11070.0
2025-07-16,discount_percentage,26.31
2025-07-16,order_processing_time,6.0
2025-07-17,revenue,120719.0
2025-07-17,profit,40832.0
2025-07-17,units_sold,162.0
2025-07-17,customer_satisfaction,4.87
2025-07-17,marketing_spend,16397.0
2025-07-17,discount_percentage,15.85
2025-07-17,order_processing_time,1.0
2025-07-18,revenue,21871.0
2025-07-18,profit,8446.0
2025-07-18,units_sold,644.0
2025-07-18,customer_satisfaction,2.79
2025-07-18,marketing_spend,12146.0
2025-07-18,discount_percentage,14.02
2025-07-18,order_processing_time,7.0
2025-07-19,revenue,174685.0
2025-07-19,profit,39392.0
2025-07-19,units_sold,926.0
2025-07-19,customer_satisfaction,3.01
2025-07-19,marketing_spend,15974.0
2025-07-19,discount_percentage,3.2
2025-07-19,order_processing_time,6.0
2025-07-20,revenue,38179.0
2025-07-20,profit,8461.0
2025-07-20,units_sold,878.0
2025-07-20,customer_satisfaction,1.99
2025-07-20,marketing_spend,7537.0
2025-07-20,discount_percentage,19.49
2025-07-20,order_processing_time,4.0
2025-07-21,revenue,193260.0
2025-07-21,profit,35587.0
2025-07-21,units_sold,111.0
2025-07-21,customer_satisfaction,2.88
2025-07-21,marketing_spend,9999.0
2025-07-21,discount_percentage,26.04
2025-07-21,order_processing_time,7.0
2025-07-22,revenue,65099.0
2025-07-22,profit,11516.0
2025-07-22,units_sold,762.0
2025-07-22,customer_satisfaction,3.65
2025-07-22,marketing_spend,13886.0
2025-07-22,discount_percentage,24.85
2025-07-22,order_processing_time,3.0
2025-07-23,revenue,45262.0
2025-07-23,profit,14749.0
2025-07-23,units_sold,842.0
2025-07-23,customer_satisfaction,4.0
2025-07-23,marketing_spend,6721.0
2025-07-23,discount_percentage,18.78
2025-07-23,order_processing_time,1.0
2025-07-24,revenue,88213.0
2025-07-24,profit,18514.0
2025-07-24,units_sold,200.0
2025-07-24,customer_satisfaction,4.02
2025-07-24,marketing_spend,8269.0
2025-07-24,discount_percentage,2.26
2025-07-24,order_processing_time,4.0
2025-07-25,revenue,127407.0
2025-07-25,profit,36426.0
2025-07-25,units_sold,738.0
2025-07-25,customer_satisfaction,3.31
2025-07-25,marketing_spend,17571.0
2025-07-25,discount_percentage,3.37
2025-07-25,order_processing_time,3.0
2025-07-26,revenue,159340.0
2025-07-26,profit,37268.0
2025-07-26,units_sold,572.0
2025-07-26,customer_satisfaction,4.62
2025-07-26,marketing_spend,14856.0
2025-07-26,discount_percentage,1.48
2025-07-26,order_processing_time,1.0
2025-07-27,revenue,96269.0
2025-07-27,profit,25950.0
2025-07-27,units_sold,813.0
2025-07-27,customer_satisfaction,4.27
2025-07-27,marketing_spend,18778.0
2025-07-27,discount_percentage,7.72
2025-07-27,order_processing_time,2.0
2025-07-28,revenue,70545.0
2025-07-28,profit,35888.0
2025-07-28,units_sold,90.0
2025-07-28,customer_satisfaction,4.03
2025-07-28,marketing_spend,7889.0
2025-07-28,discount_percentage,4.07
2025-07-28,order_processing_time,5.0
2025-07-29,revenue,49922.0
2025-07-29,profit,37788.0
2025-07-29,units_sold,498.0
2025-07-29,customer_satisfaction,1.22
2025-07-29,marketing_spend,5422.0
2025-07-29,discount_percentage,7.8
2025-07-29,order_processing_time,8.0
2025-07-30,revenue,52913.0
2025-07-30,profit,11213.0
2025-07-30,units_sold,904.0
2025-07-30,customer_satisfaction,1.03
2025-07-30,marketing_spend,14139.0
2025-07-30,discount_percentage,11.55
2025-07-30,order_processing_time,1.0
2025-07-31,revenue,107033.0
2025-07-31,profit,37027.0
2025-07-31,units_sold,97.0
2025-07-31,customer_satisfaction,1.85
2025-07-31,marketing_spend,10503.0
2025-07-31,discount_percentage,28.29
2025-07-31,order_processing_time,4.0
2025-08-01,revenue,114792.0
2025-08-01,profit,29011.0
2025-08-01,units_sold,203.0
2025-08-01,customer_satisfaction,3.65
2025-08-01,marketing_spend,5678.0
2025-08-01,discount_percentage,18.31
2025-08-01,order_processing_time,4.0
2025-08-02,revenue,196749.0
2025-08-02,profit,43849.0
2025-08-02,units_sold,113.0
2025-08-02,customer_satisfaction,2.64
2025-08-02,marketing_spend,15740.0
2025-08-02,discount_percentage,25.05
2025-08-02,order_processing_time,5.0
2025-08-03,revenue,190913.0
2025-08-03,profit,35591.0
2025-08-03,units_sold,792.0
2025-08-03,customer_satisfaction,2.61
2025-08-03,marketing_spend,4468.0
2025-08-03,discount_percentage,21.31
2025-08-03,order_processing_time,7.0
2025-08-04,revenue,187404.0
2025-08-04,profit,18858.0
2025-08-04,units_sold,105.0
2025-08-04,customer_satisfaction,4.54
2025-08-04,marketing_spend,3216.0
2025-08-04,discount_percentage,3.38
2025-08-04,order_processing_time,8.0
2025-08-05,revenue,129863.0
2025-08-05,profit,19626.0
2025-08-05,units_sold,432.0
2025-08-05,customer_satisfaction,4.58
2025-08-05,marketing_spend,17074.0
2025-08-05,discount_percentage,22.08
2025-08-05,order_processing_time,6.0
2025-08-06,revenue,166104.0
2025-08-06,profit,14467.0
2025-08-06,units_sold,900.0
2025-08-06,customer_satisfaction,4.64
2025-08-06,marketing_spend,14011.0
2025-08-06,discount_percentage,8.25
2025-08-06,order_processing_time,1.0
2025-08-07,revenue,178918.0
2025-08-07,profit,40758.0
2025-08-07,units_sold,207.0
2025-08-07,customer_satisfaction,2.26
2025-08-07,marketing_spend,18219.0
2025-08-07,discount_percentage,19.17
2025-08-07,order_processing_time,7.0
2025-08-08,revenue,54936.0
2025-08-08,profit,4134.0
2025-08-08,units_sold,10.0
2025-08-08,customer_satisfaction,3.76
2025-08-08,marketing_spend,8681.0
2025-08-08,discount_percentage,10.23
2025-08-08,order_processing_time,3.0
2025-08-09,revenue,170866.0
2025-08-09,profit,17743.0
2025-08-09,units_sold,416.0
2025-08-09,customer_satisfaction,2.09
2025-08-09,marketing_spend,13495.0
2025-08-09,discount_percentage,29.93
2025-08-09,order_processing_time,6.0
2025-08-10,revenue,191403.0
2025-08-10,profit,16434.0
2025-08-10,units_sold,387.0
2025-08-10,customer_satisfaction,1.76
2025-08-10,marketing_spend,11798.0
2025-08-10,discount_percentage,7.91
2025-08-10,order_processing_time,8.0
2025-08-11,revenue,38141.0
2025-08-11,profit,48775.0
2025-08-11,units_sold,176.0
2025-08-11,customer_satisfaction,1.74
2025-08-11,marketing_spend,17262.0
2025-08-11,discount_percentage,8.37
2025-08-11,order_processing_time,7.0
2025-08-12,revenue,150146.0
2025-08-12,profit,11233.0
2025-08-12,units_sold,518.0
2025-08-12,customer_satisfaction,2.37
2025-08-12,marketing_spend,6880.0
2025-08-12,discount_percentage,27.92
2025-08-12,order_processing_time,6.0
2025-08-13,revenue,147478.0
2025-08-13,profit,2141.0
2025-08-13,units_sold,647.0
2025-08-13,customer_satisfaction,2.72
2025-08-13,marketing_spend,1115.0
2025-08-13,discount_percentage,0.74
2025-08-13,order_processing_time,9.0
2025-08-14,revenue,107359.0
2025-08-14,profit,19019.0
2025-08-14,units_sold,322.0
2025-08-14,customer_satisfaction,4.32
2025-08-14,marketing_spend,19214.0
2025-08-14,discount_percentage,20.9
2025-08-14,order_processing_time,9.0
2025-08-15,revenue,133279.0
2025-08-15,profit,21384.0
2025-08-15,units_sold,602.0
2025-08-15,customer_satisfaction,1.48
2025-08-15,marketing_spend,18638.0
2025-08-15,discount_percentage,21.76
2025-08-15,order_processing_time,1.0
2025-08-16,revenue,164363.0
2025-08-16,profit,43903.0
2025-08-16,units_sold,427.0
2025-08-16,customer_satisfaction,3.94
2025-08-16,marketing_spend,963.0
2025-08-16,discount_percentage,25.09
2025-08-16,order_processing_time,1.0
2025-08-17,revenue,51568.0
2025-08-17,profit,46734.0
2025-08-17,units_sold,772.0
2025-08-17,customer_satisfaction,3.13
2025-08-17,marketing_spend,9658.0
2025-08-17,discount_percentage,29.23
2025-08-17,order_processing_time,1.0
2025-08-18,revenue,107539.0
2025-08-18,profit,37129.0
2025-08-18,units_sold,690.0
2025-08-18,customer_satisfaction,2.15
2025-08-18,marketing_spend,3658.0
2025-08-18,discount_percentage,29.27
2025-08-18,order_processing_time,8.0
2025-08-19,revenue,56851.0
2025-08-19,profit,23967.0
2025-08-19,units_sold,486.0
2025-08-19,customer_satisfaction,2.97
2025-08-19,marketing_spend,13934.0
2025-08-19,discount_percentage,1.96
2025-08-19,order_processing_time,7.0
2025-08-20,revenue,64823.0
2025-08-20,profit,41603.0
2025-08-20,units_sold,82.0
2025-08-20,customer_satisfaction,2.2
2025-08-20,marketing_spend,5438.0
2025-08-20,discount_percentage,24.66
2025-08-20,order_processing_time,3.0
2025-08-21,revenue,33312.0
2025-08-21,profit,12172.0
2025-08-21,units_sold,150.0
2025-08-21,customer_satisfaction,3.38
2025-08-21,marketing_spend,5917.0
2025-08-21,discount_percentage,19.39
2025-08-21,order_processing_time,2.0
2025-08-22,revenue,184180.0
2025-08-22,profit,17390.0
2025-08-22,units_sold,591.0
2025-08-22,customer_satisfaction,2.74
2025-08-22,marketing_spend,9381.0
2025-08-22,discount_percentage,19.42
2025-08-22,order_processing_time,4.0
2025-08-23,revenue,175243.0
2025-08-23,profit,4267.0
2025-08-23,units_sold,271.0
2025-08-23,customer_satisfaction,1.66
2025-08-23,marketing_spend,6103.0
2025-08-23,discount_percentage,3.85
2025-08-23,order_processing_time,3.0
2025-08-24,revenue,182851.0
2025-08-24,profit,40332.0
2025-08-24,units_sold,349.0
2025-08-24,customer_satisfaction,1.47
2025-08-24,marketing_spend,2712.0
2025-08-24,discount_percentage,19.51
2025-08-24,order_processing_time,7.0
2025-08-25,revenue,108723.0
2025-08-25,profit,27167.0
2025-08-25,units_sold,317.0
2025-08-25,customer_satisfaction,3.19
2025-08-25,marketing_spend,17266.0
2025-08-25,discount_percentage,29.47
2025-08-25,order_processing_time,8.0
2025-08-26,revenue,22411.0
2025-08-26,profit,22312.0
2025-08-26,units_sold,254.0
2025-08-26,customer_satisfaction,4.61
2025-08-26,marketing_spend,19140.0
2025-08-26,discount_percentage,27.35
2025-08-26,order_processing_time,6.0
2025-08-27,revenue,67009.0
2025-08-27,profit,28840.0
2025-08-27,units_sold,524.0
2025-08-27,customer_satisfaction,2.38
2025-08-27,marketing_spend,12195.0
2025-08-27,discount_percentage,13.17
2025-08-27,order_processing_time,3.0
2025-08-28,revenue,156494.0
2025-08-28,profit,19990.0
2025-08-28,units_sold,346.0
2025-08-28,customer_satisfaction,3.93
2025-08-28,marketing_spend,18296.0
2025-08-28,discount_percentage,1.2
2025-08-28,order_processing_time,6.0
2025-08-29,revenue,183540.0
2025-08-29,profit,45179.0
2025-08-29,units_sold,584.0
2025-08-29,customer_satisfaction,3.63
2025-08-29,marketing_spend,10275.0
2025-08-29,discount_percentage,10.87
2025-08-29,order_processing_time,2.0
2025-08-30,revenue,42371.0
2025-08-30,profit,6906.0
2025-08-30,units_sold,570.0
2025-08-30,customer_satisfaction,4.73
2025-08-30,marketing_spend,15059.0
2025-08-30,discount_percentage,24.79
2025-08-30,order_processing_time,7.0
2025-08-31,revenue,67022.0
2025-08-31,profit,49796.0
2025-08-31,units_sold,85.0
2025-08-31,customer_satisfaction,4.28
2025-08-31,marketing_spend,6646.0
2025-08-31,discount_percentage,21.04
2025-08-31,order_processing_time,7.0
2025-09-01,revenue,81229.0
2025-09-01,profit,41379.0
2025-09-01,units_sold,889.0
2025-09-01,customer_satisfaction,3.27
2025-09-01,marketing_spend,871.0
2025-09-01,discount_percentage,13.78
2025-09-01,order_processing_time,4.0
2025-09-02,revenue,109071.0
2025-09-02,profit,18297.0
2025-09-02,units_sold,184.0
2025-09-02,customer_satisfaction,3.63
2025-09-02,marketing_spend,6065.0
2025-09-02,discount_percentage,1.65
2025-09-02,order_processing_time,8.0
2025-09-03,revenue,192268.0
2025-09-03,profit,3011.0
2025-09-03,units_sold,118.0
2025-09-03,customer_satisfaction,4.59
2025-09-03,marketing_spend,9302.0
2025-09-03,discount_percentage,12.81
2025-09-03,order_processing_time,4.0
2025-09-04,revenue,106774.0
2025-09-04,profit,45014.0
2025-09-04,units_sold,192.0
2025-09-04,customer_satisfaction,2.6
2025-09-04,marketing_spend,8807.0
2025-09-04,discount_percentage,14.07
2025-09-04,order_processing_time,7.0
2025-09-05,revenue,36715.0
2025-09-05,profit,47558.0
2025-09-05,units_sold,201.0
2025-09-05,customer_satisfaction,2.31
2025-09-05,marketing_spend,7937.0
2025-09-05,discount_percentage,27.86
2025-09-05,order_processing_time,4.0
2025-09-06,revenue,37605.0
2025-09-06,profit,12738.0
2025-09-06,units_sold,74.0
2025-09-06,customer_satisfaction,1.04
2025-09-06,marketing_spend,946.0
2025-09-06,discount_percentage,19.23
2025-09-06,order_processing_time,5.0
2025-09-07,revenue,109853.0
2025-09-07,profit,29797.0
2025-09-07,units_sold,858.0
2025-09-07,customer_satisfaction,4.31
2025-09-07,marketing_spend,1891.0
2025-09-07,discount_percentage,9.35
2025-09-07,order_processing_time,7.0
2025-09-08,revenue,41174.0
2025-09-08,profit,48498.0
2025-09-08,units_sold,972.0
2025-09-08,customer_satisfaction,4.2
2025-09-08,marketing_spend,12016.0
2025-09-08,discount_percentage,15.76
2025-09-08,order_processing_time,3.0
2025-09-09,revenue,151028.0
2025-09-09,profit,12120.0
2025-09-09,units_sold,483.0
2025-09-09,customer_satisfaction,1.42
2025-09-09,marketing_spend,18224.0
2025-09-09,discount_percentage,1.98
2025-09-09,order_processing_time,5.0
2025-09-10,revenue,86373.0
2025-09-10,profit,9767.0
2025-09-10,units_sold,792.0
2025-09-10,customer_satisfaction,3.31
2025-09-10,marketing_spend,15954.0
2025-09-10,discount_percentage,29.18
2025-09-10,order_processing_time,3.0
2025-09-11,revenue,79252.0
2025-09-11,profit,23852.0
2025-09-11,units_sold,109.0
2025-09-11,customer_satisfaction,2.86
2025-09-11,marketing_spend,19823.0
2025-09-11,discount_percentage,10.8
2025-09-11,order_processing_time,5.0
2025-09-12,revenue,80017.0
2025-09-12,profit,14703.0
2025-09-12,units_sold,553.0
2025-09-12,customer_satisfaction,1.47
2025-09-12,marketing_spend,12391.0
2025-09-12,discount_percentage,14.34
2025-09-12,order_processing_time,3.0
2025-09-13,revenue,73037.0
2025-09-13,profit,1929.0
2025-09-13,units_sold,873.0
2025-09-13,customer_satisfaction,4.92
2025-09-13,marketing_spend,15498.0
2025-09-13,discount_percentage,10.66
2025-09-13,order_processing_time,7.0
2025-09-14,revenue,99818.0
2025-09-14,profit,12951.0
2025-09-14,units_sold,137.0
2025-09-14,customer_satisfaction,1.86
2025-09-14,marketing_spend,6469.0
2025-09-14,discount_percentage,20.48
2025-09-14,order_processing_time,1.0
2025-09-15,revenue,16548.0
2025-09-15,profit,27039.0
2025-09-15,units_sold,461.0
2025-09-15,customer_satisfaction,1.27
2025-09-15,marketing_spend,9765.0
2025-09-15,discount_percentage,19.87
2025-09-15,order_processing_time,9.0
2025-09-16,revenue,126981.0
2025-09-16,profit,49613.0
2025-09-16,units_sold,923.0
2025-09-16,customer_satisfaction,3.38
2025-09-16,marketing_spend,16361.0
2025-09-16,discount_percentage,21.46
2025-09-16,order_processing_time,9.0
2025-09-17,revenue,164249.0
2025-09-17,profit,30504.0
2025-09-17,units_sold,378.0
2025-09-17,customer_satisfaction,3.96
2025-09-17,marketing_spend,5954.0
2025-09-17,discount_percentage,8.04
2025-09-17,order_processing_time,5.0
2025-09-18,revenue,34022.0
2025-09-18,profit,18438.0
2025-09-18,units_sold,860.0
2025-09-18,customer_satisfaction,1.13
2025-09-18,marketing_spend,3650.0
2025-09-18,discount_percentage,9.47
2025-09-18,order_processing_time,9.0
2025-09-19,revenue,116297.0
2025-09-19,profit,49515.0
2025-09-19,units_sold,52.0
2025-09-19,customer_satisfaction,3.63
2025-09-19,marketing_spend,15886.0
2025-09-19,discount_percentage,3.76
2025-09-19,order_processing_time,6.0
2025-09-20,revenue,146614.0
2025-09-20,profit,6744.0
2025-09-20,units_sold,893.0
2025-09-20,customer_satisfaction,3.13
2025-09-20,marketing_spend,6914.0
2025-09-20,discount_percentage,19.67
2025-09-20,order_processing_time,5.0
2025-09-21,revenue,70428.0
2025-09-21,profit,19284.0
2025-09-21,units_sold,428.0
2025-09-21,customer_satisfaction,1.41
2025-09-21,marketing_spend,5157.0
2025-09-21,discount_percentage,1.19
2025-09-21,order_processing_time,3.0
2025-09-22,revenue,163812.0
2025-09-22,profit,43417.0
2025-09-22,units_sold,497.0
2025-09-22,customer_satisfaction,1.69
2025-09-22,marketing_spend,10986.0
2025-09-22,discount_percentage,17.93
2025-09-22,order_processing_time,8.0
2025-09-23,revenue,69353.0
2025-09-23,profit,40748.0
2025-09-23,units_sold,87.0
2025-09-23,customer_satisfaction,3.27
2025-09-23,marketing_spend,15394.0
2025-09-23,discount_percentage,26.09
2025-09-23,order_processing_time,4.0
2025-09-24,revenue,123132.0
2025-09-24,profit,8069.0
2025-09-24,units_sold,835.0
2025-09-24,customer_satisfaction,2.19
2025-09-24,marketing_spend,5980.0
2025-09-24,discount_percentage,26.72
2025-09-24,order_processing_time,3.0
2025-09-25,revenue,197604.0
2025-09-25,profit,43359.0
2025-09-25,units_sold,810.0
2025-09-25,customer_satisfaction,4.75
2025-09-25,marketing_spend,8533.0
2025-09-25,discount_percentage,13.47
2025-09-25,order_processing_time,6.0
2025-09-26,revenue,26052.0
2025-09-26,profit,20799.0
2025-09-26,units_sold,279.0
2025-09-26,customer_satisfaction,4.27
2025-09-26,marketing_spend,1483.0
2025-09-26,discount_percentage,13.78
2025-09-26,order_processing_time,8.0
2025-09-27,revenue,110689.0
2025-09-27,profit,34210.0
2025-09-27,units_sold,683.0
2025-09-27,customer_satisfaction,4.93
2025-09-27,marketing_spend,9043.0
2025-09-27,discount_percentage,2.31
2025-09-27,order_processing_time,9.0
2025-09-28,revenue,188148.0
2025-09-28,profit,29226.0
2025-09-28,units_sold,710.0
2025-09-28,customer_satisfaction,2.04
2025-09-28,marketing_spend,10416.0
2025-09-28,discount_percentage,20.12
2025-09-28,order_processing_time,6.0
2025-09-29,revenue,194492.0
2025-09-29,profit,5652.0
2025-09-29,units_sold,768.0
2025-09-29,customer_satisfaction,4.88
2025-09-29,marketing_spend,10643.0
2025-09-29,discount_percentage,24.64
2025-09-29,order_processing_time,5.0
2025-09-30,revenue,141743.0
2025-09-30,profit,25323.0
2025-09-30,units_sold,909.0
2025-09-30,customer_satisfaction,2.72
2025-09-30,marketing_spend,16081.0
2025-09-30,discount_percentage,7.34
2025-09-30,order_processing_time,2.0
2025-10-01,revenue,10163.0
2025-10-01,profit,43138.0
2025-10-01,units_sold,737.0
2025-10-01,customer_satisfaction,2.39
2025-10-01,marketing_spend,2407.0
2025-10-01,discount_percentage,12.64
2025-10-01,order_processing_time,2.0
2025-10-02,revenue,51424.0
2025-10-02,profit,8597.0
2025-10-02,units_sold,324.0
2025-10-02,customer_satisfaction,1.2
2025-10-02,marketing_spend,9716.0
2025-10-02,discount_percentage,25.17
2025-10-02,order_processing_time,9.0
2025-10-03,revenue,194816.0
2025-10-03,profit,48093.0
2025-10-03,units_sold,934.0
2025-10-03,customer_satisfaction,1.21
2025-10-03,marketing_spend,9237.0
2025-10-03,discount_percentage,26.31
2025-10-03,order_processing_time,2.0
2025-10-04,revenue,151706.0
2025-10-04,profit,38226.0
2025-10-04,units_sold,860.0
2025-10-04,customer_satisfaction,3.77
2025-10-04,marketing_spend,14257.0
2025-10-04,discount_percentage,7.3
2025-10-04,order_processing_time,2.0
2025-10-05,revenue,145870.0
2025-10-05,profit,7591.0
2025-10-05,units_sold,911.0
2025-10-05,customer_satisfaction,2.83
2025-10-05,marketing_spend,4674.0
2025-10-05,discount_percentage,16.52
2025-10-05,order_processing_time,3.0
2025-10-06,revenue,32420.0
2025-10-06,profit,26833.0
2025-10-06,units_sold,898.0
2025-10-06,customer_satisfaction,1.91
2025-10-06,marketing_spend,16208.0
2025-10-06,discount_percentage,5.77
2025-10-06,order_processing_time,3.0
2025-10-07,revenue,130575.0
2025-10-07,profit,12826.0
2025-10-07,units_sold,954.0
2025-10-07,customer_satisfaction,3.46
2025-10-07,marketing_spend,9797.0
2025-10-07,discount_percentage,3.06
2025-10-07,order_processing_time,4.0
2025-10-08,revenue,39300.0
2025-10-08,profit,27417.0
2025-10-08,units_sold,177.0
2025-10-08,customer_satisfaction,2.01
2025-10-08,marketing_spend,2490.0
2025-10-08,discount_percentage,27.33
2025-10-08,order_processing_time,7.0
